entry_time,exit_time,pnl,reason
1702947240000,1702947240000,-1.1921750789770158,SL Hit
1702948200000,1702948200000,-2.2026136871427298,SL Hit
1702948440000,1702948440000,-0.7523295446953853,SL Hit
1702948740000,1702948740000,-0.7012304466479691,SL Hit
1702948980000,1702948980000,-1.2049007649548003,SL Hit
1702950000000,1702950000000,-0.9377174793335143,SL Hit
1702950060000,1702950060000,-2.4421662308086525,SL Hit
1702950180000,1702950180000,5.0,TP Hit
1702950480000,1702950480000,-1.4281431574709131,SL Hit
1702950600000,1702950600000,-2.887659151085245,SL Hit
1702950720000,1702950720000,-0.8961193700670265,SL Hit
1702954020000,1702954020000,-1.7643930325793917,SL Hit
1702954140000,1702954140000,-0.722770024498459,SL Hit
1702955100000,1702955100000,-1.6309870706536458,SL Hit
1702957920000,1702957920000,-0.8209733104667976,SL Hit
1702958520000,1702958520000,5.0,TP Hit
1702966080000,1702966080000,9.428049012552947,TP Hit
1702968360000,1702968360000,-0.9261911846479052,SL Hit
1702968480000,1702968480000,5.0,TP Hit
1702972680000,1702972680000,5.141488520501298,TP Hit
1702974180000,1702974180000,-1.210601195183699,SL Hit
1702977960000,1702977960000,5.0,TP Hit
1702979160000,1702979160000,11.689449739918928,TP Hit
1702982820000,1702982820000,8.043693114392227,TP Hit
1702982940000,1702982940000,-3.018505647451093,SL Hit
1702983180000,1702983180000,6.01195838736021,TP Hit
1702983540000,1702983540000,7.127929599679192,TP Hit
1702983660000,1702983660000,-3.54078482445766,SL Hit
1702984320000,1702984320000,9.276914846486761,TP Hit
1702984560000,1702984560000,5.368666590700741,TP Hit
1702999560000,1702999560000,-9.882275151925569,SL Hit
1702999860000,1702999860000,-15.570344209423638,SL Hit
1702999920000,1702999920000,-5.197911049988761,SL Hit
1703000160000,1703000160000,17.777034959333832,TP Hit
1703001240000,1703001240000,-6.384647599144955,SL Hit
1703001840000,1703001840000,-15.316800187785702,SL Hit
1703002440000,1703002440000,-2.86242911023146,SL Hit
1703002860000,1703002860000,9.37154282447591,TP Hit
1703004660000,1703004660000,-19.42875831061974,SL Hit
1703007000000,1703007000000,-6.607836950402998,SL Hit
1703007180000,1703007180000,-4.5836281568408594,SL Hit
1703007540000,1703007540000,-6.578793253676849,SL Hit
1703007780000,1703007780000,-6.464498232984624,SL Hit
1703011860000,1703011860000,11.879649409049307,TP Hit
1703013120000,1703013120000,5.0,TP Hit
1703013420000,1703013420000,-7.263529647483665,SL Hit
1703013660000,1703013660000,6.345367303758394,TP Hit
1703023140000,1703023140000,-3.295272406350705,SL Hit
1703026980000,1703026980000,5.887112151074689,TP Hit
1703027400000,1703027400000,-1.09354881321633,SL Hit
1703030880000,1703030880000,-1.8603390205607866,SL Hit
1703032080000,1703032080000,-2.8451213580556214,SL Hit
1703032200000,1703032200000,-0.6841302061220631,SL Hit
1703032440000,1703032440000,-4.742406619974645,SL Hit
1703032800000,1703032800000,-1.208759986817313,SL Hit
1703033160000,1703033160000,-2.1552933613711502,SL Hit
1703033580000,1703033580000,5.0,TP Hit
1703034600000,1703034600000,-1.747008455073228,SL Hit
1703035260000,1703035260000,7.392098813914345,TP Hit
1703037480000,1703037480000,-1.1325748782182927,SL Hit
1703037660000,1703037660000,5.0,TP Hit
1703038560000,1703038560000,-1.551666550367372,SL Hit
1703039160000,1703039160000,5.0,TP Hit
1703039460000,1703039460000,-1.5997138473248924,SL Hit
1703041680000,1703041680000,-1.0568263382010628,SL Hit
1703041860000,1703041860000,-2.088481599756051,SL Hit
1703042220000,1703042220000,-1.6366232050495455,SL Hit
1703042640000,1703042640000,-1.0616747759049758,SL Hit
1703050740000,1703050740000,9.409185390744824,TP Hit
1703054280000,1703054280000,-1.6656529426618363,SL Hit
1703055780000,1703055780000,-1.8556332786392886,SL Hit
1703055900000,1703055900000,0.5,Flip to Short
1703055960000,1703055960000,-1.383181965436961,SL Hit
1703056320000,1703056320000,5.0,TP Hit
1703057400000,1703057400000,-3.5106749641054193,SL Hit
1703057580000,1703057580000,-2.5188410381015274,SL Hit
1703058060000,1703058060000,-1.980279755742231,SL Hit
1703058480000,1703058480000,5.0,TP Hit
1703059200000,1703059200000,5.730498109143809,TP Hit
1703066820000,1703066820000,-3.1103091067270725,SL Hit
1703067000000,1703067000000,-1.5166932631473173,SL Hit
1703067060000,1703067060000,-5.042286601499654,SL Hit
1703068140000,1703068140000,13.012447146393242,TP Hit
1703072040000,1703072040000,-1.357480420752836,SL Hit
1703072400000,1703072400000,9.77103506711137,TP Hit
1703072580000,1703072580000,-1.9115991202415898,SL Hit
1703075040000,1703075040000,-1.4180453134540585,SL Hit
1703077800000,1703077800000,-2.757274502844666,SL Hit
1703077860000,1703077860000,5.0,TP Hit
1703078940000,1703078940000,-1.347422256039863,SL Hit
1703079000000,1703079000000,-5.858320666324289,SL Hit
1703079840000,1703079840000,-2.954067541541008,SL Hit
1703080500000,1703080500000,-1.9235561632012832,SL Hit
1703081820000,1703081820000,5.0,TP Hit
1703082060000,1703082060000,5.0,TP Hit
1703094660000,1703094660000,-5.918146594318387,SL Hit
1703100120000,1703100120000,-4.188181857316522,SL Hit
1703104560000,1703104560000,-35.20558482233173,SL Hit
1703104620000,1703104620000,15.812437091575703,TP Hit
1703104800000,1703104800000,27.41512015645276,TP Hit
1703105820000,1703105820000,-42.303984873127774,SL Hit
1703109300000,1703109300000,-2.9593089119007345,SL Hit
1703115240000,1703115240000,-4.9789657001019805,SL Hit
1703115780000,1703115780000,-2.258791635707894,SL Hit
1703115840000,1703115840000,-3.604712336738885,SL Hit
1703117460000,1703117460000,-0.9783068993201596,SL Hit
1703118660000,1703118660000,-0.8951570667559281,SL Hit
1703118840000,1703118840000,6.5,Flip to Short
1703119020000,1703119020000,-0.9661652952854638,SL Hit
1703119080000,1703119080000,-0.9557362076302525,SL Hit
1703121840000,1703121840000,-5.497020299510041,SL Hit
1703122440000,1703122440000,10.5,Flip to Long
1703122500000,1703122500000,-1.6344012283734628,SL Hit
1703122620000,1703122620000,-1.6165245285446872,SL Hit
1703122980000,1703122980000,12.412630750157405,TP Hit
1703124240000,1703124240000,-1.4839083335755276,SL Hit
1703124300000,1703124300000,-1.4761291668910417,SL Hit
1703128080000,1703128080000,5.0,TP Hit
1703129460000,1703129460000,-2.6778894666567794,SL Hit
1703129580000,1703129580000,-0.6206054187641712,SL Hit
1703129700000,1703129700000,-0.6301393661779002,SL Hit
1703129760000,1703129760000,-1.121778331042151,SL Hit
1703130420000,1703130420000,5.0,TP Hit
1703132160000,1703132160000,-0.7427413202094613,SL Hit
1703132760000,1703132760000,-0.7730648648066563,SL Hit
1703137860000,1703137860000,-0.8278564729043865,SL Hit
1703137980000,1703137980000,-1.824784407755942,SL Hit
1703139120000,1703139120000,-2.886959376730374,SL Hit
1703139360000,1703139360000,-1.8861051355415839,SL Hit
1703140260000,1703140260000,-1.7988307233244996,SL Hit
1703141220000,1703141220000,-0.933029655891005,SL Hit
1703141340000,1703141340000,5.0,TP Hit
1703142600000,1703142600000,-1.9150394730677363,SL Hit
1703150460000,1703150460000,-5.614779971409007,SL Hit
1703154720000,1703154720000,6.097269051693729,TP Hit
1703155620000,1703155620000,-4.724429515314114,SL Hit
1703155740000,1703155740000,-2.2100948371880804,SL Hit
1703156280000,1703156280000,-4.637489201639255,SL Hit
1703160660000,1703160660000,-6.001622682422749,SL Hit
1703163660000,1703163660000,-3.1270938073867,SL Hit
1703163720000,1703163720000,-1.1805156782866106,SL Hit
1703168280000,1703168280000,-3.509753275102412,SL Hit
1703172300000,1703172300000,23.376432072516764,TP Hit
1703172480000,1703172480000,72.27610724620172,TP Hit
1703174640000,1703174640000,37.96126561028359,TP Hit
1703176380000,1703176380000,18.23838531630463,TP Hit
1703177760000,1703177760000,-10.803160751405812,SL Hit
1703177880000,1703177880000,-11.438056974424399,SL Hit
1703181300000,1703181300000,-7.102260888997989,SL Hit
1703181420000,1703181420000,-8.577099396927224,SL Hit
1703181600000,1703181600000,20.789106667827582,TP Hit
1703183700000,1703183700000,17.47536024649162,TP Hit
1703184180000,1703184180000,-6.419795530760894,SL Hit
1703184300000,1703184300000,-17.90766727855953,SL Hit
1703185140000,1703185140000,-9.647386439100956,SL Hit
1703185260000,1703185260000,-8.467380234469601,SL Hit
1703185500000,1703185500000,-14.367195471982996,SL Hit
1703185620000,1703185620000,-4.229877728394058,SL Hit
1703185800000,1703185800000,-14.716168501923676,SL Hit
1703186280000,1703186280000,-10.682870699245541,SL Hit
1703201160000,1703201160000,8.458865738270106,TP Hit
1703202180000,1703202180000,-7.116118748323061,SL Hit
1703202300000,1703202300000,5.0,TP Hit
1703203080000,1703203080000,-1.1325791081544594,SL Hit
1703203200000,1703203200000,-1.1136779044827563,SL Hit
1703203320000,1703203320000,-2.105558054165158,SL Hit
1703203860000,1703203860000,-1.6755997944492265,SL Hit
1703207160000,1703207160000,-5.362025515969435,SL Hit
1703210520000,1703210520000,-1.7590290364751127,SL Hit
1703214000000,1703214000000,-1.377627401634527,SL Hit
1703214060000,1703214060000,-0.8685111586601124,SL Hit
1703214180000,1703214180000,-1.877695845985727,SL Hit
1703214300000,1703214300000,-0.885615295774187,SL Hit
1703214660000,1703214660000,-2.871526463277405,SL Hit
1703214900000,1703214900000,5.0,TP Hit
1703216160000,1703216160000,-3.8737568300493876,SL Hit
1703216340000,1703216340000,-1.9322225785799674,SL Hit
1703220240000,1703220240000,-1.6481502085225657,SL Hit
1703220480000,1703220480000,-0.6232127245602896,SL Hit
1703220900000,1703220900000,5.0,TP Hit
1703221860000,1703221860000,5.0,TP Hit
1703222520000,1703222520000,-5.017984011079534,SL Hit
1703222580000,1703222580000,-1.4611826778200339,SL Hit
1703223660000,1703223660000,5.0,TP Hit
1703224140000,1703224140000,-2.4467204346874496,SL Hit
1703224320000,1703224320000,-1.498702823788335,SL Hit
1703227440000,1703227440000,-2.870532047418237,SL Hit
1703227560000,1703227560000,-0.9274004531034734,SL Hit
1703228460000,1703228460000,5.0,TP Hit
1703229360000,1703229360000,-1.2243303379727877,SL Hit
1703229840000,1703229840000,7.296916456281906,TP Hit
1703230860000,1703230860000,5.0,TP Hit
1703232000000,1703232000000,-3.067359747707087,SL Hit
1703232060000,1703232060000,-7.705405480010086,SL Hit
1703233560000,1703233560000,5.1811727533786325,TP Hit
1703233920000,1703233920000,-2.0872997537007905,SL Hit
1703234820000,1703234820000,6.941898277626024,TP Hit
1703235480000,1703235480000,5.0,TP Hit
1703235540000,1703235540000,-1.9321560160606168,SL Hit
1703235600000,1703235600000,-1.4191448720594053,SL Hit
1703237880000,1703237880000,-2.388874461357773,SL Hit
1703238180000,1703238180000,-4.793173259989999,SL Hit
1703238360000,1703238360000,-1.6925420782645233,SL Hit
1703238420000,1703238420000,5.0,TP Hit
1703239800000,1703239800000,7.345554742147215,TP Hit
1703241840000,1703241840000,-3.708243044115079,SL Hit
1703245560000,1703245560000,5.0,TP Hit
1703246040000,1703246040000,-1.3241089247530908,SL Hit
1703246220000,1703246220000,5.0,TP Hit
1703246400000,1703246400000,-1.7599804954807041,SL Hit
1703250000000,1703250000000,7.400775697053177,TP Hit
1703255280000,1703255280000,6.321168708818732,TP Hit
1703258700000,1703258700000,-14.386185633506102,SL Hit
1703258940000,1703258940000,29.7886304622225,TP Hit
1703259360000,1703259360000,-6.998986955302826,SL Hit
1703259480000,1703259480000,26.161518320877803,TP Hit
1703546580000,1703546580000,15.5,Flip to Short
1703546640000,1703546640000,-2.9670765877817757,SL Hit
1703546700000,1703546700000,-1.8979996886555455,SL Hit
1703551020000,1703551020000,8.155672072141897,TP Hit
1703551620000,1703551620000,-1.7457293340121396,SL Hit
1703552100000,1703552100000,-1.1151740573041025,SL Hit
1703553600000,1703553600000,-1.918959742266452,SL Hit
1703553960000,1703553960000,-4.4390520226734225,SL Hit
1703554980000,1703554980000,-1.2280288317851955,SL Hit
1703556480000,1703556480000,-1.205202765224385,SL Hit
1703556540000,1703556540000,-0.6905454248480964,SL Hit
1703556900000,1703556900000,-5.250183417781955,SL Hit
1703557680000,1703557680000,-1.7364336884129443,SL Hit
1703558160000,1703558160000,5.0,TP Hit
1703559660000,1703559660000,-1.078840928923455,SL Hit
1703562180000,1703562180000,-0.631630426425545,SL Hit
1703562420000,1703562420000,-1.566007076704409,SL Hit
1703562600000,1703562600000,5.0,TP Hit
1703563320000,1703563320000,-1.0385914566504653,SL Hit
1703564580000,1703564580000,-0.9754053549841046,SL Hit
1703564700000,1703564700000,-0.47879339281644206,SL Hit
1703565060000,1703565060000,-0.45186489680054365,SL Hit
1703565300000,1703565300000,-0.9078662098472705,SL Hit
1703568600000,1703568600000,-0.7707679133163765,SL Hit
1703568660000,1703568660000,-0.7026702279690653,SL Hit
1703568840000,1703568840000,-0.6896470447754837,SL Hit
1703569020000,1703569020000,5.0,TP Hit
1703570100000,1703570100000,-1.6441839226463344,SL Hit
1703570460000,1703570460000,-1.2116943006476504,SL Hit
1703571660000,1703571660000,-1.059490019630175,SL Hit
1703571960000,1703571960000,5.0,TP Hit
1703572320000,1703572320000,-3.175700963874988,SL Hit
1703573280000,1703573280000,-0.49545740772009594,SL Hit
1703574300000,1703574300000,-2.029238506940601,SL Hit
1703574360000,1703574360000,-2.623425039149879,SL Hit
1703577960000,1703577960000,-3.6551092003064696,SL Hit
1703578200000,1703578200000,-0.8011403509080992,SL Hit
1703578380000,1703578380000,-1.2398798655049177,SL Hit
1703586240000,1703586240000,-1.3044162020814838,SL Hit
1703586300000,1703586300000,-1.2916007590756635,SL Hit
1703586900000,1703586900000,5.0,TP Hit
1703589240000,1703589240000,5.0,TP Hit
1703590020000,1703590020000,5.0,TP Hit
1703600640000,1703600640000,5.0,TP Hit
1703601000000,1703601000000,-9.700310676220397,SL Hit
1703604300000,1703604300000,-13.020778789708856,SL Hit
1703605800000,1703605800000,20.06596038999851,TP Hit
1703606880000,1703606880000,-6.374276581234881,SL Hit
1703609520000,1703609520000,-4.141832710403833,SL Hit
1703611080000,1703611080000,-1.9861100825073663,SL Hit
1703612100000,1703612100000,21.081347296087188,TP Hit
1703612160000,1703612160000,5.883427847395069,TP Hit
1703612340000,1703612340000,-1.9393022924050456,SL Hit
1703612700000,1703612700000,9.943796810373897,TP Hit
1703615880000,1703615880000,6.5,Flip to Long
1703615940000,1703615940000,-4.086387141760497,SL Hit
1703616300000,1703616300000,5.103649177937768,TP Hit
1703617020000,1703617020000,-3.9567984786481247,SL Hit
1703627160000,1703627160000,-1.28473831302108,SL Hit
1703627220000,1703627220000,-1.2911855763741187,SL Hit
1703627280000,1703627280000,-2.297172320919344,SL Hit
1703627460000,1703627460000,5.0,TP Hit
1703627760000,1703627760000,-0.9504345046152594,SL Hit
1703636220000,1703636220000,-2.952619531475648,SL Hit
1703636580000,1703636580000,-2.4411317273625173,SL Hit
1703636880000,1703636880000,-0.9649215075332904,SL Hit
1703637240000,1703637240000,-0.8315799694464658,SL Hit
1703638860000,1703638860000,-2.0810288659849903,SL Hit
1703639040000,1703639040000,-2.637741089842166,SL Hit
1703639340000,1703639340000,-0.7057768589365878,SL Hit
1703639880000,1703639880000,-0.8547999230577261,SL Hit
1703640000000,1703640000000,1.0,Flip to Long
1703640120000,1703640120000,-1.9169990637601586,SL Hit
1703644500000,1703644500000,-0.6917218011731165,SL Hit
1703645580000,1703645580000,-2.6898167604522314,SL Hit
1703647080000,1703647080000,5.0,TP Hit
1703648340000,1703648340000,-1.183043342163728,SL Hit
1703648400000,1703648400000,-2.1584659429863677,SL Hit
1703648880000,1703648880000,-3.180003797780955,SL Hit
1703649540000,1703649540000,-1.0282969008694636,SL Hit
1703649900000,1703649900000,-1.038368929475837,SL Hit
1703650200000,1703650200000,5.0,TP Hit
1703650440000,1703650440000,-1.0823878888768377,SL Hit
1703653080000,1703653080000,-0.4917636504105758,SL Hit
1703653260000,1703653260000,5.039198061189381,TP Hit
1703653980000,1703653980000,5.218747307866579,TP Hit
1703654160000,1703654160000,-1.1111790997019853,SL Hit
1703654640000,1703654640000,-1.6375456877358374,SL Hit
1703661720000,1703661720000,-2.3715590861829696,SL Hit
1703661780000,1703661780000,-1.8815994161486742,SL Hit
1703662260000,1703662260000,6.941431376311812,TP Hit
1703662740000,1703662740000,5.0,TP Hit
1703663760000,1703663760000,-1.3354534398240503,SL Hit
1703663820000,1703663820000,-1.3023071894203895,SL Hit
1703666520000,1703666520000,5.432517816123436,TP Hit
1703666700000,1703666700000,-1.1992569479116355,SL Hit
1703666760000,1703666760000,-1.6939528802031418,SL Hit
1703666880000,1703666880000,5.0,TP Hit
1703670240000,1703670240000,-6.370366742252372,SL Hit
1703670420000,1703670420000,-2.587489934914629,SL Hit
1703671740000,1703671740000,8.5,Flip to Short
1703671800000,1703671800000,-0.867763574970013,SL Hit
1703672040000,1703672040000,5.5,Flip to Long
1703672100000,1703672100000,-2.625171368403244,SL Hit
1703672340000,1703672340000,5.0,TP Hit
1703672520000,1703672520000,5.0,TP Hit
1703673060000,1703673060000,9.279646180264535,TP Hit
1703673600000,1703673600000,-1.4623282333850511,SL Hit
1703673660000,1703673660000,-0.9471619309988455,SL Hit
1703674140000,1703674140000,6.989308720905683,TP Hit
1703675880000,1703675880000,-0.9759711660881294,SL Hit
1703676300000,1703676300000,8.973232165604713,TP Hit
1703676480000,1703676480000,-4.383996803138871,SL Hit
1703676540000,1703676540000,-1.4095812596569885,SL Hit
1703676840000,1703676840000,-4.97433282082784,SL Hit
1703677140000,1703677140000,5.0,TP Hit
1703678880000,1703678880000,-1.0933285473292926,SL Hit
1703679720000,1703679720000,-1.5638437531597447,SL Hit
1703679840000,1703679840000,-1.5771406279309303,SL Hit
1703681700000,1703681700000,-1.4447677732023294,SL Hit
1703684940000,1703684940000,-2.228431655334134,SL Hit
1703685120000,1703685120000,6.410509691340849,TP Hit
